Unnamed: 7,ECSE,KG,1,2,3,4,5,6,7,8,9,10,11,12
Grand Rapids Senior High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,287.0,291.0,240.0
Grandview Middle School,0.0,0.0,0.0,0.0,0.0,0.0,189.0,207.0,153.0,0.0,0.0,0.0,0.0,0.0
Great Expectations,0.0,6.0,15.0,12.0,14.0,15.0,16.0,17.0,15.0,10.0,0.0,0.0,0.0,0.0
Great Oaks Academy School of Grammar,0.0,72.0,73.0,72.0,72.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Great River Elementary School,0.0,0.0,65.0,61.0,67.0,65.0,64.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0
Great River School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,64.0,65.0,68.0,68.0,68.0
Green Central Elementary,11.0,89.0,89.0,87.0,90.0,80.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Green Isle Community School,0.0,8.0,9.0,6.0,2.0,7.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Greenbush Elementary,10.0,15.0,19.0,10.0,22.0,17.0,19.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
Greenbush-Middle River Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,20.0,15.0,18.0,23.0,10.0
Greenhaven Elementary,0.0,81.0,82.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greenleaf Elementary,0.0,124.0,126.0,121.0,131.0,123.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greenvale Park Elementary,0.0,62.0,99.0,81.0,82.0,85.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greenway Middle,0.0,0.0,0.0,0.0,0.0,0.0,64.0,79.0,71.0,73.0,0.0,0.0,0.0,0.0
Greenway Senior High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,92.0,64.0,72.0
Greenwood Elementary,0.0,110.0,130.0,171.0,115.0,140.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grey Cloud Elementary,0.0,134.0,117.0,144.0,127.0,127.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Groveland Elementary,0.0,165.0,138.0,139.0,146.0,169.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Groveland Park Elementary,8.0,67.0,77.0,79.0,49.0,55.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grygla Elementary,2.0,6.0,5.0,9.0,11.0,7.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
Grygla Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,16.0,8.0,11.0,11.0
Guadalupe Alternative Programs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,9.0,46.0
HAYFIELD SECONDARY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,46.0,54.0,48.0,50.0,46.0,52.0
HEADWATERS EDUC LEARNING PROGRAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,33.0
HGA Elementary,0.0,99.0,92.0,84.0,84.0,80.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HGA Junior High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,87.0,0.0,0.0,0.0,0.0,0.0
HGA Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,84.0,78.0,76.0,74.0
HLWW Alternative Learning Program,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,8.0
HOPE Community Academy Elementary,0.0,77.0,76.0,76.0,79.0,81.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOPE Community Academy High School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,33.0,27.0,0.0
HOPE Community Academy Middle School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,66.0,57.0,0.0,0.0,0.0,0.0
HUMBOLDT HIGH SCHOOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,104.0,106.0,186.0,173.0,177.0,159.0
HVED ECSE,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HVED Spectrum Program,0.0,0.0,2.0,2.0,3.0,4.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0
Hale Elementary,0.0,94.0,112.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hall Academy Elementary,22.0,38.0,30.0,28.0,25.0,25.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Halverson Elementary,8.0,50.0,50.0,46.0,51.0,51.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hamilton Elementary,0.0,76.0,61.0,60.0,55.0,64.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hamilton Ridge Elementary School,0.0,95.0,99.0,105.0,95.0,105.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hamline Elementary School,6.0,60.0,47.0,53.0,44.0,37.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hancock Elementary,0.0,28.0,33.0,27.0,41.0,34.0,30.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
Hancock Sec.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,37.0,31.0,37.0,31.0,36.0
Handke Center - Early Childhood Special Education,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hanover Elementary,0.0,63.0,65.0,79.0,52.0,58.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harambee Elementary School,0.0,42.0,48.0,24.0,42.0,30.0,43.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
Harbor City International Charter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,51.0,53.0,53.0
Harding Senior High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,385.0,418.0,360.0
Harley Hopkins Family Center,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harmony Learning Center,0.0,0.0,2.0,2.0,4.0,5.0,2.0,1.0,5.0,5.0,3.0,1.0,9.0,2.0
Harriet Bishop Elementary,9.0,81.0,76.0,89.0,91.0,102.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harrison Education Center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,14.0,8.0
Harrison Elementary,0.0,39.0,49.0,47.0,47.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hartley Elementary,0.0,100.0,97.0,97.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hassan Elementary,0.0,128.0,128.0,134.0,138.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hastings Alternative Center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,11.0,8.0
Hastings Early Child Special Ed.,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hastings High School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.0,357.0,327.0,328.0
Hastings Middle School,0.0,0.0,0.0,0.0,0.0,0.0,285.0,310.0,291.0,292.0,0.0,0.0,0.0,0.0
Hawks Nest Early Childhood Education Center,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hawley Elementary,0.0,58.0,100.0,80.0,94.0,91.0,82.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0
Hawley Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,72.0,77.0,68.0,80.0,71.0
Hawthorne Elementary,5.0,54.0,63.0,64.0,53.0,64.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hayes Elementary,0.0,84.0,93.0,85.0,87.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hayfield Elementary,9.0,49.0,40.0,47.0,54.0,41.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hazel Park Preparatory Academy,4.0,51.0,41.0,46.0,46.0,34.0,40.0,49.0,53.0,36.0,0.0,0.0,0.0,0.0
Healy Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,117.0,118.0,110.0,95.0,98.0
Heart of The Lake Elementary,34.0,104.0,117.0,110.0,105.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heartland Elementary,0.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
Heartland Girls Ranch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,5.0,5.0,6.0
Hendricks Elementary,1.0,13.0,8.0,11.0,12.0,13.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
Hendricks High School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,9.0,6.0,8.0,15.0
Hennepin Gateway To College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,55.0
Hennepin Schools Lower Campus,0.0,61.0,41.0,50.0,50.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hennepin Schools Upper Campus,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,56.0,42.0,0.0,0.0,0.0,0.0
Henning Elementary,7.0,25.0,31.0,22.0,32.0,34.0,14.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
Henning Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,30.0,25.0,35.0,20.0,18.0
Henry High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,226.0,210.0,190.0
Heritage Academy High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,19.0,30.0,19.0
Heritage E-STEM Magnet School,0.0,0.0,0.0,0.0,0.0,0.0,175.0,228.0,176.0,181.0,0.0,0.0,0.0,0.0
Herman Elementary,0.0,10.0,8.0,6.0,10.0,3.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
Herman Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,11.0,7.0,7.0,11.0
Hermantown Alternative Learning Program,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,6.0
Hermantown Early Childhood,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hermantown Elementary,0.0,133.0,142.0,135.0,155.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hermantown Middle,0.0,0.0,0.0,0.0,0.0,0.0,153.0,167.0,167.0,159.0,0.0,0.0,0.0,0.0
Hermantown Senior High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,166.0,155.0,166.0
Heron Lake-Okabena Elementary,2.0,16.0,17.0,15.0,16.0,18.0,20.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
Heron Lake-Okabena Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,24.0,25.0,37.0,27.0,28.0
Hiawatha College Prep - Kingfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0
Hiawatha College Prep - Northrop,0.0,0.0,0.0,0.0,0.0,0.0,105.0,108.0,111.0,85.0,0.0,0.0,0.0,0.0
Hiawatha Collegiate High School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,203.0,165.0,142.0
Hiawatha Elementary,0.0,59.0,80.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiawatha Leadership Academy-Northrop,0.0,72.0,79.0,80.0,82.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hibbing Early Learning Center,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hibbing High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,176.0,177.0,161.0,154.0,172.0
Hidden River Middle School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,197.0,196.0,0.0,0.0,0.0,0.0
Hidden Valley Elementary,7.0,70.0,73.0,75.0,71.0,75.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
High School For Recording Arts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,27.0,37.0,143.0
Highland Elementary,6.0,79.0,93.0,95.33333333333333,90.33333333333333,92.66666666666667,85.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Highland Park Elementary,1.0,59.0,52.0,63.0,66.0,64.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Highland Park Middle School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,274.0,235.0,0.0,0.0,0.0,0.0
Highland Park Senior High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.0,361.0,342.0,346.0
Highlands Elementary,0.0,81.0,95.0,97.0,97.0,94.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Highview ALC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,50.0,162.0
Highview Middle School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,272.0,268.0,0.0,0.0,0.0,0.0
Highwood Hills Elementary,5.0,40.0,38.0,41.0,33.0,42.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hill City Elementary,6.0,20.0,15.0,14.0,11.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hill City Middle School,0.0,0.0,0.0,0.0,0.0,0.0,13.0,21.0,17.0,16.0,0.0,0.0,0.0,0.0
Hill City Senior High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,17.0,19.0,18.0
Hillcrest Elementary,0.0,65.0,60.0,51.0,57.0,59.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hills-Beaver Creek Elementary,5.0,24.0,18.0,24.0,27.0,31.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hills-Beaver Creek Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,22.0,26.0,22.0,39.0,29.0,34.0
Hillside Early Childhood Center,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hillside Elementary,0.0,81.0,72.0,62.0,68.0,73.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hilltop Elementary,0.0,124.0,109.0,102.0,91.0,84.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hilltop Primary School,0.0,85.0,80.0,92.0,91.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hinckley Elementary,8.0,61.0,62.0,52.0,50.0,64.0,57.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0
Hinckley-Finlayson Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,61.0,79.0,82.0,68.0,62.0
Hmong College Prep Academy ES,0.0,119.0,150.0,178.0,171.0,183.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hmong College Prep Academy HS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,214.0,189.0,187.0
Hmong College Prep Academy MS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,224.0,221.0,0.0,0.0,0.0,0.0
Hmong International Academy Elementary,4.0,31.0,33.0,35.0,36.0,27.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Holdingford Elementary,11.0,69.0,80.0,79.0,85.0,80.0,85.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
Holdingford Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,85.0,76.0,97.0,91.0,72.0
Home/Hospital Instruction,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
Homecroft Elementary,0.0,67.0,74.0,74.0,74.0,77.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hoover Early Learning School,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hoover Elementary,0.0,73.0,84.0,88.0,77.0,88.5,78.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hoover Elementary - Biomedical, Health Sciences and Engineering",0.0,63.0,92.0,75.0,66.0,84.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hopkins North Middle School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,292.0,290.0,0.0,0.0,0.0,0.0
Hopkins Senior High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.0,520.0,493.0,452.0
Hopkins West Middle School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,166.0,183.0,0.0,0.0,0.0,0.0
Horace Mann School,0.0,78.0,69.0,75.0,74.0,63.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Horace May Elementary,0.0,63.0,77.0,83.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Horizon Middle School,0.0,0.0,0.0,0.0,0.0,0.0,556.0,536.0,499.0,576.0,0.0,0.0,0.0,0.0
Horizon Science Academy Twin Cities,0.0,31.0,12.0,11.0,21.0,22.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
Houston Elementary,6.0,33.0,33.0,25.0,25.0,24.0,32.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
Houston Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,29.0,39.0,40.0,53.0,28.0
Howard Lake Waverly Winsted ECSE,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Howard Lake-Waverly-Winsted Middle School,0.0,0.0,0.0,0.0,0.0,0.0,104.0,98.0,100.0,97.0,0.0,0.0,0.0,0.0
Howard Lake-Waverly-Winsted Sec.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,102.0,103.0,81.0
Howe Elementary,0.0,0.0,0.0,0.0,89.0,73.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Huddleston Elementary,0.0,68.0,78.0,88.0,84.0,80.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Humphrey Elementary,0.0,58.0,55.0,54.0,51.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hutchinson Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,201.0,202.0,0.0,0.0,0.0,0.0
Hutchinson Middle School A.L.C.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,18.0,17.0,0.0,0.0,0.0,0.0
Hutchinson Night Alt Learning Ctr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Hutchinson Park Elementary,0.0,0.0,0.0,0.0,0.0,186.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hutchinson Senior High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,228.0,232.0,206.0
Hutchinson Tiger Elementary,0.0,0.0,0.0,204.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hutchinson Transition Assistance PG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
Hutchinson West Elementary,70.0,185.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I.J. Holton Intermediate School,0.0,0.0,0.0,0.0,0.0,0.0,323.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0
IGH Early Childhood Program,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INTEGRATED ARTS ACADEMY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,16.0,27.0
ISD 181 Learning Center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,18.0,49.0,80.0
ISD 361 - ALC Program,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,9.0,12.0
ISD 728 Focus/Journey,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,4.0,4.0,1.0,1.0,3.0,2.0
ISLE AREA LEARNING CENTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0
ITASKIN EDUCATION CENTER,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,7.0,2.0,15.0,5.0,2.0
Imprints Program,0.0,1.0,0.0,2.0,3.0,0.0,1.0,1.0,5.0,3.0,0.0,4.0,4.0,1.0
Independence Elementary,0.0,0.0,0.0,0.0,238.0,236.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indian Mounds Elementary,1.0,55.0,58.0,64.0,53.0,59.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innovation Science and Technology Academy Elementary,0.0,7.0,13.0,12.0,14.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Innovation Science and Technology Academy Middle School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0
Insight School of Minnesota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,18.0,49.0,39.0,68.0,92.0,127.0
Intensive DCD - SNW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
Intensive Interagency Program,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,6.0,3.0
Intermediate School,0.0,0.0,0.0,0.0,219.0,234.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
International Spanish Language Academy,0.0,97.0,75.0,64.0,63.0,57.0,46.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
Inver Grove Heights Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,263.0,253.0,0.0,0.0,0.0,0.0
Irondale Senior High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.0,461.0,415.0,383.0
Isanti Early Childhood Special Education,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isanti Intermediate School,0.0,0.0,0.0,0.0,142.0,139.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isanti Middle School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,170.0,188.0,0.0,0.0,0.0,0.0
Isanti Primary School,0.0,148.0,141.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Island Lake Elementary,0.0,0.0,133.0,139.0,171.0,133.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isle Elementary,6.0,21.0,35.0,26.0,30.0,24.0,22.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
Isle Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,24.0,36.0,41.0,40.0,27.0
Ivan Sand Community High School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,24.0,65.0
Ivan Sand Middle School ALC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
J.A. Hughes Elementary,4.0,26.0,24.0,32.0,30.0,33.0,33.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
J.W. Smith Elementary,8.0,62.0,60.0,52.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JIE MING MANDARIN IMMERSION ACADEMY,0.0,80.0,80.0,75.0,63.0,66.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JJ Hill Montessori,3.0,68.0,67.0,50.0,54.0,41.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jackson County Central Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,87.0,74.0,0.0,0.0,0.0,0.0
Jackson County Central Senior High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,76.0,93.0,73.0
Jackson Elementary,0.0,89.0,97.0,133.0,112.0,132.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jackson Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.0,676.0,705.0,0.0,0.0,0.0,0.0
Janesville-Waldorf-Pemberton El.Em.,10.0,52.0,49.0,41.0,41.0,44.0,48.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
Janesville-Waldorf-Pemberton Sec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,52.0,55.0,56.0,74.0,54.0
Jeffers Pond Elementary,0.0,77.0,82.0,72.0,83.0,92.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jefferson Elementary,5.0,64.4,85.0,86.33333333333333,81.0,83.0,74.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jefferson Learning Center,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jefferson Senior High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,436.0,415.0,412.0
Jennings Experiential High School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,7.0,10.0,23.0
Jenny Lind Elementary,1.0,37.0,34.0,32.0,29.0,42.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Adams Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0,258.0,256.0,0.0,0.0,0.0,0.0
John Glenn Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,348.0,325.0,0.0,0.0,0.0,0.0
John Marshall Senior High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.0,413.0,375.0,351.0
Johnson Senior High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,287.0,275.0,239.0
Johnsville Elementary,0.0,108.0,104.0,125.0,103.0,98.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Elementary,0.0,83.0,86.0,97.0,102.0,82.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Early Childhood,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Elementary,0.0,118.0,129.0,132.0,121.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan High School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,166.0,120.0,177.0
